icd9_code,icd10_code,rank,reason
9755,T484X1A,1,"Accidental poisoning is a direct match for 'Poisoning by expectorants', aligning closely with the ICD-9 description."
9755,T484X2A,2,"Intentional self-harm poisoning is also a relevant category for poisoning by expectorants, though less common than accidental."
9755,T484X3A,3,Assault-related poisoning by expectorants is a specific circumstance that fits under the broader category of poisoning.
9755,T484X4A,4,Undetermined intent in poisoning by expectorants is a valid but less specific option compared to others.
9756,T485X1A,1,Accidental (unintentional) poisoning matches best with the general meaning of 'poisoning by anti-common cold drugs'.
9756,T485X4A,2,Undetermined intent is a valid category and can encompass various scenarios of poisoning.
9756,T485X2A,3,Intentional self-harm represents a specific scenario of poisoning but is less general than accidental or undetermined.
9756,T485X3A,4,Assault is a specific context that is less common and does not universally apply to all cases of poisoning.
9757,T486X1A,1,"Direct match for accidental poisoning by antiasthmatics, which aligns with the general nature of the ICD-9 description."
9757,T486X2A,2,"Relevant as it describes intentional self-harm related to antiasthmatics, still within the context of poisoning."
9757,T486X3A,3,"Describes poisoning by antiasthmatics due to assault; although less common, it still relates to poisoning."
9757,T486X4A,4,"General undetermined cause of poisoning by antiasthmatics, which is broader and less specific than the other options."
9760,T490X1A,1,Matches description closely with 'accidental' indicating unintentional poisoning.
9760,T490X2A,2,"Also matches the description but indicates 'intentional self-harm', which is less common than accidental."
9760,T490X3A,3,"Related to poisoning but specifies 'assault', which diverges from general poisoning context."
9760,T490X4A,4,"Indicates 'undetermined' intent, which is less specific and does not provide clarity on the nature of poisoning."
9761,T491X1A,1,Accidental poisoning is a direct match to the general description of poisoning by antipruritics.
9761,T491X2A,2,Intentional self-harm poisoning is a relevant match as it also involves poisoning by antipruritics.
9761,T491X3A,3,Assault-related poisoning is a less common but still applicable match to the description of poisoning by antipruritics.
9761,T491X4A,4,Undetermined poisoning is the least specific but still relates to poisoning by antipruritics.
9766,T496X1A,1,Accidental poisoning by otorhinolaryngological drugs matches the context of the original poisoning description.
9766,T496X2A,2,Intentional self-harm poisoning by otorhinolaryngological drugs is relevant but represents a different intent compared to the original code.
9766,T496X3A,3,Assault-related poisoning by otorhinolaryngological drugs is less relevant than accidental or intentional self-harm but still pertains to poisoning by the same drug category.
9766,T496X4A,4,Undetermined intent in poisoning by otorhinolaryngological drugs is the least specific but still relates to the poisoning context.
9770,T505X1A,1,Accidental poisoning by appetite depressants aligns with the concept of poisoning by dietetics.
9770,T505X2A,2,"Intentional self-harm involving appetite depressants is a relevant form of poisoning, though not accidental."
9770,T505X3A,3,Assault involving appetite depressants is a type of poisoning but is less relevant than self-harm or accidental cases.
9770,T505X4A,4,Undetermined circumstances of poisoning by appetite depressants are the least specific but still relate to poisoning.
9778,T508X4A,1,"Poisoning by diagnostic agents, undetermined; closest match due to the unspecified nature of the ICD-9 description."
9778,T508X1A,2,"Poisoning by diagnostic agents, accidental; matches the poisoning aspect but specifies accidental which is a type of poisoning."
9778,T508X2A,3,"Poisoning by diagnostic agents, intentional self-harm; while it involves poisoning, it specifies intentional self-harm which is more specific than the ICD-9 code."
9778,T508X3A,4,"Poisoning by diagnostic agents, assault; while it involves poisoning, it specifies assault which is a specific circumstance not mentioned in the ICD-9 description."
9779,T50904A,1,Best match for 'unspecified' nature and lack of detail on intent; aligns closely with the ICD-9 description.
9779,T50901A,2,"Accidental poisoning aligns with the notion of 'unspecified drug', but specifies intent which may not be present in the ICD-9 description."
9779,T50902A,3,"Intentional self-harm provides specific context that is not indicated in the ICD-9 description, making it a less suitable match."
9779,T50903A,4,"Assault also provides specific context not present in the ICD-9 description, making it the least suitable match."
9800,T510X4A,1,"Covers the broad category of toxic effect of ethanol without specifying intent, making it the most general match."
9800,T510X1A,2,"Specifies accidental (unintentional) poisoning, which is a common scenario for alcohol toxicity."
9800,T510X2A,3,"Specifies intentional self-harm, which is a specific type of alcohol toxicity."
9800,T510X3A,4,"Specifies assault, which is a less common but still valid scenario for alcohol toxicity."
9801,T511X1A,1,Directly corresponds to the toxic effect of methanol (methyl alcohol) with a clear unintentional context.
9801,T511X2A,2,"Also corresponds to the toxic effect of methanol but specifies intentional self-harm, which is a different intent than the original ICD-9 description."
9801,T511X3A,3,"Covers the toxic effect of methanol in the context of assault, which is a specific scenario differing from the original description."
9801,T511X4A,4,"Refers to the toxic effect of methanol with undetermined circumstances, making it less specific than the other codes."
9802,T512X1A,1,Accidental exposure matches the general context of toxic effect without intent.
9802,T512X2A,2,Intentional self-harm is a specific context of toxicity but still relates to isopropyl alcohol.
9802,T512X3A,3,Assault context is less relevant but still pertains to toxic effect of isopropyl alcohol.
9802,T512X4A,4,Undetermined context is the least specific but still refers to the toxic effect of isopropyl alcohol.
9803,T513X1A,1,Accidental (unintentional) matches the general description of toxic effect without specific intent.
9803,T513X2A,2,Intentional self-harm indicates a specific intent which diverges from the general toxic effect description but is still relevant.
9803,T513X3A,3,"Assault implies an external factor causing the toxic effect, which is less aligned with the general description."
9803,T513X4A,4,"Undetermined does not specify the cause or intent, making it the least aligned option."
9808,T518X1A,1,Accidental (unintentional) toxic effect of other alcohols directly matches the description of 'toxic effect of other specified alcohols'.
9808,T518X2A,2,"Intentional self-harm indicates a toxic effect of other alcohols, which is a specified type of alcohol toxicity."
9808,T518X3A,3,"Assault implies a toxic effect of other alcohols, but it is less directly related than accidental or intentional self-harm."
9808,T518X4A,4,Undetermined circumstances of the toxic effect of other alcohols make this the least specific match.
9809,T5194XA,1,closest match as it retains the unspecified nature and aligns with the original ICD-9 description
9809,T5191XA,2,"matches the toxic effect of unspecified alcohol but specifies accidental, which is a subtype of the original"
9809,T5192XA,3,"matches the toxic effect of unspecified alcohol but specifies intentional self-harm, which adds a specific context not present in the original"
9809,T5193XA,4,"matches the toxic effect of unspecified alcohol but specifies assault, which adds a specific context not present in the original"
981,T520X1A,1,"Accidental exposure is a common and relevant cause of toxic effects from petroleum products, matching the general description."
981,T520X4A,2,"Undetermined causes of toxic effects are still relevant, though less specific than accidental."
981,T520X2A,3,Intentional self-harm is a specific scenario that can result in toxic effects but is less common than accidental cases.
981,T520X3A,4,Assault is a specific cause that is less common and not typically associated with the general description of toxic effects.
9820,T521X1A,1,"Direct match for benzene, accidental (unintentional) aligns with the ICD-9 description."
