,Unnamed: 0,icd9_code,icd10_code,rank,reason
8389,,V5416,S82901D,468,"This code refers to an unspecified fracture of the right foot, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'foot' location, which is incorrect for 'lower leg'."
8390,,V5416,S82902D,469,"Similar to S82901D, this code refers to an unspecified fracture of the left foot, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'foot' location and differs in laterality."
8391,,V5416,S82909D,470,"This code refers to an unspecified fracture of the unspecified foot, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'foot' location and lacks laterality."
8392,,V5416,S82909E,471,"This code refers to an unspecified fracture of the unspecified foot, subsequent encounter for open fracture type I or II with routine healing. It matches the 'aftercare' context but specifies the 'foot' location and an 'open' fracture."
8393,,V5416,S82911D,472,"This code refers to an unspecified fracture of the right toe(s), subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'toe' location, which is incorrect for 'lower leg'."
8394,,V5416,S82912D,473,"Similar to S82911D, this code refers to an unspecified fracture of the left toe(s), subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'toe' location and differs in laterality."
8395,,V5416,S82919D,474,"This code refers to an unspecified fracture of the unspecified toe(s), subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'toe' location and lacks laterality."
8396,,V5416,S99001D,475,"This code refers to an unspecified physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location, which is incorrect for 'lower leg'."
8397,,V5416,S99002D,476,"Similar to S99001D, this code refers to an unspecified physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and differs in laterality."
8398,,V5416,S99009D,477,"This code refers to an unspecified physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and lacks laterality."
8399,,V5416,S99011D,478,"This code refers to a Salter-Harris Type I physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type."
8400,,V5416,S99012D,479,"Similar to S99011D, this code refers to a Salter-Harris Type I physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location, a more specific fracture type, and differs in laterality."
8401,,V5416,S99019D,480,"This code refers to a Salter-Harris Type I physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type, lacking laterality."
8402,,V5416,S99021D,481,"This code refers to a Salter-Harris Type II physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type."
8403,,V5416,S99022D,482,"Similar to S99021D, this code refers to a Salter-Harris Type II physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location, a more specific fracture type, and differs in laterality."
8404,,V5416,S99029D,483,"This code refers to a Salter-Harris Type II physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type, lacking laterality."
8405,,V5416,S99031D,484,"This code refers to a Salter-Harris Type III physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type."
8406,,V5416,S99032D,485,"Similar to S99031D, this code refers to a Salter-Harris Type III physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location, a more specific fracture type, and differs in laterality."
8407,,V5416,S99039D,486,"This code refers to a Salter-Harris Type III physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type, lacking laterality."
8408,,V5416,S99041D,487,"This code refers to a Salter-Harris Type IV physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type."
8409,,V5416,S99042D,488,"Similar to S99041D, this code refers to a Salter-Harris Type IV physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location, a more specific fracture type, and differs in laterality."
8410,,V5416,S99049D,489,"This code refers to a Salter-Harris Type IV physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and a more specific fracture type, lacking laterality."
8411,,V5416,S99091D,490,"This code refers to other physeal fracture of the right calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location."
8412,,V5416,S99092D,491,"Similar to S99091D, this code refers to other physeal fracture of the left calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and differs in laterality."
8413,,V5416,S99099D,492,"This code refers to other physeal fracture of the unspecified calcaneus, subsequent encounter for fracture with routine healing. It matches the 'aftercare' context but specifies the 'calcaneus' location and lacks laterality."
